singleSetId,weight,reps,distance,duration,elevationGain,setNumber,exerciseSetParseId,exerciseName,workoutId,workoutDate,fake_user_id
TtaD5UyCBg,0.0,0.0,0.0,15.0,0.0,1,fduaoBZDY6,Standing Forward Bend,RPEmoPibbi,2019-07-31,fake_id_663
p99hoWCFLB,36.28743275485118,12.0,0.0,0.0,0.0,2,Ly3fA68aRT,Rear Delt Fly,QSXv2ZZFDu,2018-09-22,fake_id_658
YyxPx5LyxA,0.0,10.0,0.0,0.0,0.0,2,akgBNcnJMm,Jump Squat,jUKfYVI6Va,2018-12-17,fake_id_653
1CPVt9ncfz,11.339822735890994,5.0,0.0,0.0,0.0,3,848Gy8OW4X,Side Lateral Raise,Bt5T3x8qhu,2018-08-11,fake_id_651
0c1CkSrz2w,0.0,25.0,0.0,0.0,0.0,1,TYVlWZJDCS,Walking Lunge,kZqLEeRVnN,2018-11-02,fake_id_653
6UzK49FxWG,22.67964547178199,5.0,0.0,0.0,0.0,1,4NqYNZhMbf,Push Press,mCKnjp6HK5,2019-01-10,fake_id_661
CaasOXs0A9,0.0,10.0,0.0,0.0,0.0,3,oY1YlWG3vp,Walking Lunge,PvlVHk4Ud4,2019-08-20,fake_id_655
MV9ClhiIZX,0.0,0.0,1280.0,480.0,0.0,1,rT0G6c79wH,Running - Treadmill,FobfEXAX1V,2019-04-24,fake_id_663
QrDXUuxLtx,20.41168092460379,15.0,0.0,0.0,0.0,1,iD82w8lN9v,Hammerstrength Chest Press,4zowz1YumR,2019-05-07,fake_id_660
xA4KBMHaue,29.483539113316585,15.0,0.0,0.0,0.0,1,cckL8yDjqc,Seated Machine Calf Press,7sYOMJEPGF,2019-07-18,fake_id_657
Nu3InCY2Z3,15.0,10.0,0.0,0.0,0.0,1,zXHapRPD8Q,Shotgun Row,JaVg8e79H3,2019-04-01,fake_id_653
2w2p01ZSbE,10.0,10.0,0.0,0.0,0.0,1,8xMBaQHCis,Incline Dumbbell Curl,tuN8cUlLNW,2018-12-10,fake_id_653
0nWVplatWN,17.5,12.0,0.0,0.0,0.0,2,IER90kB0qz,Straight-Arm Pulldown,tuN8cUlLNW,2018-12-10,fake_id_653
xwxc1Ih7BC,11.339822735890994,10.0,0.0,0.0,0.0,2,CivHR3TvGV,Palms-Down Dumbbell Wrist Curl,kp3Fj2OuDj,2018-10-11,fake_id_651
quse5ugPjM,1.25,10.0,0.0,0.0,0.0,1,pCcuALf962,Seated Barbell Shoulder Press,ZJpizFZreb,2019-01-24,fake_id_653
B4YSD9MomN,0.0,10.0,0.0,0.0,0.0,3,9Ev8pSxrZO,Tricep Dip,iF3HUetyar,2018-07-29,fake_id_672
Z3bzdDrl69,0.0,19.0,0.0,0.0,0.0,2,jopQaWkG8H,Step Up,Jv7QhvZIJm,2019-07-23,fake_id_661
MYRxyLYhrx,68.03893641534596,20.0,0.0,0.0,0.0,1,rzCBoUAJN4,Machine Hip Adductor,oNZfFoBUCI,2018-07-15,fake_id_672
yRXo5AL4U9,0.0,30.0,0.0,0.0,0.0,1,6xQ4PoycO4,Mountain Climber,oNZfFoBUCI,2018-07-15,fake_id_672
CtyiPDeMQp,0.0,0.0,5109.624534849359,1926.582429766655,0.0,1,ix1PDQ56ke,Running,gwQakJSMYL,2018-10-16,fake_id_653
81GUcVbhO5,6.8038936415345965,12.0,0.0,0.0,0.0,1,7PoWfIo7l0,Dumbbell Skullcrusher,jXMUF2FzFe,2019-07-16,fake_id_660
JNnLzwMSLo,9.071858188712797,12.0,0.0,0.0,0.0,2,GpzOToBuom,Dumbbell Skullcrusher,3S7iXo1t2E,2019-08-07,fake_id_664
ezyGFGCy6l,27.215574566138386,10.0,0.0,0.0,0.0,3,X1ZiHREgG6,Upright Row,II01vOwrxP,2019-07-14,fake_id_656
x9rQPh5Y35,30.0,10.0,0.0,0.0,0.0,3,j3aOEe5pH1,Seated Leg Curl,gTH43AXjqf,2019-07-04,fake_id_663
V2qOzxg1l9,36.28743275485118,9.0,0.0,0.0,0.0,3,T6ZdfaUJJc,Seated Leg Curl,DCfQg0DBAd,2019-08-18,fake_id_664
b02qOtMUc8,20.0,8.0,0.0,0.0,0.0,1,1j2cxmDwn9,Seated Leg Curl,mhNxZHLPqX,2018-08-27,fake_id_653
0pZneq5wQA,9.979044007584076,10.0,0.0,0.0,0.0,1,7zRBk471Lg,Seated Leg Curl,6TH2T8GD4l,2019-07-06,fake_id_655
0HWNd5TILE,30.0,10.0,0.0,0.0,0.0,5,L0UfltYexw,Seated Leg Curl,FaFOtUx1PE,2019-08-10,fake_id_663
qBAxGM1p84,0.0,12.0,0.0,0.0,0.0,3,whWlowBOtf,Bench Dip,YP4aBhNFnC,2018-11-26,fake_id_656
F7qBCCvtTV,0.0,10.0,0.0,0.0,0.0,2,cYG9bMfSX6,Bench Dip,ARY0ieabTA,2019-08-11,fake_id_667
2vJF5r3uOf,0.0,8.0,0.0,0.0,0.0,3,VpAJLTUJIM,Bench Dip,ozJ9prdEKt,2018-10-08,fake_id_661
Q0c7t5D6as,70.0,8.0,0.0,0.0,0.0,1,6PYuukqPzv,Lat Pulldown,ccQtDVDw6E,2017-05-12,fake_id_652
04w9rS2eRb,30.0,8.0,0.0,0.0,0.0,1,TD9RhLanbZ,Lat Pulldown,I9WHWVpxCX,2019-05-13,fake_id_653
ctB6L6QHS4,49.89522003792038,5.0,0.0,0.0,0.0,2,RweQkjLpf4,Lat Pulldown,fbP8ewmLje,2019-05-23,fake_id_667
ZoJT4fvLYJ,35.0,10.0,0.0,0.0,0.0,3,FchdSYjTxD,Lat Pulldown,lovkiQPqEz,2018-09-14,fake_id_653
K86UyUS2lO,74.84283005688056,10.0,0.0,0.0,0.0,4,ZPnLA9fwCj,Lat Pulldown,gjgUM10jbt,2019-08-02,fake_id_655
xzX6uSA34X,54.43114913227677,10.0,0.0,0.0,0.0,3,oflffYolVB,Lat Pulldown,2YBGLmNupc,2019-03-06,fake_id_656
VlPsWrclQd,31.75150366049478,12.0,0.0,0.0,0.0,2,FmpVyWrhcD,Lat Pulldown,Yrukn802jJ,2018-09-15,fake_id_661
JPGCim8D9L,92.98654643430616,5.0,0.0,0.0,0.0,4,pJI91LGe59,Lat Pulldown,Pwua8Bdpq1,2019-08-27,fake_id_655
RSszSGy3Ff,5.443114913227677,7.0,0.0,0.0,0.0,5,ABKRIsfWun,Dumbbell Front Raise,QCU6htWGHz,2018-08-14,fake_id_661
JFOsb7SsU1,6.8038936415345965,8.0,0.0,0.0,0.0,5,8dSMSzPC1E,Dumbbell Front Raise,os3vTGqjzr,2019-05-29,fake_id_667
DRoMhcVYNT,5.0,12.0,0.0,0.0,0.0,2,mN1GRPuYKU,Dumbbell Front Raise,ZYajVKp38O,2019-03-14,fake_id_653
M4oT7EOFYt,6.123504277381136,10.0,0.0,0.0,0.0,3,aSwHa9eAOz,Dumbbell Front Raise,xybDOeint0,2019-09-12,fake_id_654
xXwYzWR28U,22.67964547178199,8.0,0.0,0.0,0.0,3,ouf7VfS3BO,Close-Grip Bench Press,1IeBVgZ1kC,2019-03-21,fake_id_654
yyPTFMZ2Hu,27.215574566138386,12.0,0.0,0.0,0.0,2,CvWVuvdGGO,Close-Grip Bench Press,ozJ9prdEKt,2018-10-08,fake_id_661
rV3F0cdZBi,0.0,26.0,0.0,0.0,0.0,3,Wb9g1D3Vx4,Russian Twist,Jv7QhvZIJm,2019-07-23,fake_id_661
9pGB32zNN6,18.0,10.0,0.0,0.0,0.0,4,oBAArg83oC,Dumbbell Row,usov0ACBTa,2019-03-15,fake_id_653
GUr38EqinN,54.43114913227677,10.0,0.0,0.0,0.0,1,Nc87aRLKTI,Dumbbell Row,l0SdpHaXOF,2019-03-17,fake_id_665
qDVqLrFCPX,10.659433371737533,15.0,0.0,0.0,0.0,1,lPsrt7BMLy,Dumbbell Row,A9MknJKOV1,2019-08-12,fake_id_654
TUaG9ZDdnI,9.0,10.0,0.0,0.0,0.0,4,1sXt1bvgan,Dumbbell Row,qS2hhXDrGq,2019-05-12,fake_id_663
nhUZi3buNg,22.67964547178199,6.0,0.0,0.0,0.0,2,b3Ejr7qyNe,Dumbbell Row,RAh9BF5bBv,2019-06-18,fake_id_664
WjmZHQ29x1,20.0,8.0,0.0,0.0,0.0,2,RvQdifDqoL,Dumbbell Row,nWDzoGFzbb,2019-06-24,fake_id_653
rluQZ3kcua,13.607787283069193,8.0,0.0,0.0,0.0,3,kCyJixvZtK,Skullcrusher,hlI5OqLoIo,2019-08-18,fake_id_657
GasAWJjl1G,50.0,5.0,0.0,0.0,0.0,2,1VOmiVBnrQ,Skullcrusher,oJmggVEwfS,2017-12-02,fake_id_652
6DCqQFJ5N5,9.071858188712797,15.0,0.0,0.0,0.0,2,DUCXX4QhL4,Skullcrusher,6MHwnke0bs,2019-08-27,fake_id_657
vStQ5DseUx,47.627255490742165,15.0,0.0,0.0,0.0,2,AqFG9yA39A,Lying Hamstrings Curl,3UoIXfTxpG,2019-04-13,fake_id_665
4K2s4n6UaL,0.0,20.0,0.0,0.0,0.0,2,BDOQMbEHqa,Back Extensions,1jI4tYZJ5F,2019-01-28,fake_id_653
CqJqZkzvba,0.0,11.0,0.0,0.0,0.0,1,D3JF1Cr84Q,Back Extensions,XHWPqgh4RL,2018-01-30,fake_id_669
OWEGSQJ224,0.0,22.0,0.0,0.0,0.0,4,rm5YMblCZl,Air Squats,lqqhKm973m,2018-06-28,fake_id_653
n4lSFOUsHr,15.87575183024739,15.0,0.0,0.0,0.0,1,G4iopXjzeB,Air Squats,BgZtwnNpb2,2018-07-02,fake_id_673
WEQDH69dhj,12.0,15.0,0.0,0.0,0.0,1,knKjX6v3s5,Cable Rope Tricep Extension,GATsGEfoAg,2018-08-17,fake_id_653
tCYLHzUTxq,36.28743275485118,10.0,0.0,0.0,0.0,1,EcajdIdgFD,Cable Rope Tricep Extension,BKXrX6omdN,2018-12-03,fake_id_656
MBRq7cjBgL,13.607787283069193,15.0,0.0,0.0,0.0,1,x5Y4n5UAcX,Cable Rope Tricep Extension,LE0PfwsIr8,2019-07-06,fake_id_657
jtHAeMmmA1,102.05840462301892,15.0,0.0,0.0,0.0,3,dnGqhYmLbr,Romanian Deadlift,CvRA5WAzkz,2019-05-20,fake_id_665
RElzjTxWTH,38.55539730202938,10.0,0.0,0.0,0.0,3,W14Gwjl1Cc,Romanian Deadlift,NaKxNYBCBu,2019-06-11,fake_id_654
unC0yYh6Bq,102.05840462301892,8.0,0.0,0.0,0.0,3,tH0mMPa6E5,Romanian Deadlift,nvfYj1KiMf,2019-04-29,fake_id_651
QZGk3WwMQx,55.0,8.0,0.0,0.0,0.0,2,5pXw3ERvsf,EZ-Bar Curl,0W56WRE6oN,2017-04-16,fake_id_652
8zz2Gc7hDQ,50.0,12.0,0.0,0.0,0.0,3,mfEC0XBeZo,EZ-Bar Curl,6wB4MZW2ly,2017-05-02,fake_id_652
Ig8SmhXDuo,7.5,10.0,0.0,0.0,0.0,1,u5HjniSlCa,EZ-Bar Curl,J4mIVpuGGN,2018-12-29,fake_id_653
ArzPP0wLgA,22.67964547178199,12.0,0.0,0.0,0.0,1,Kdh51Mi6cR,EZ-Bar Curl,kOd9e28Am4,2019-04-02,fake_id_660
IaeVHvgN1G,20.41168092460379,10.0,0.0,0.0,0.0,2,lNESUz9uj3,EZ-Bar Curl,0Be9NF1ykC,2019-06-14,fake_id_655
SBrAaW9edz,9.071858188712797,15.0,0.0,0.0,0.0,1,IAfFrM7D0H,EZ-Bar Curl,x8ongrro50,2019-02-10,fake_id_657
7BiyI4UYRN,30.0,8.0,0.0,0.0,0.0,3,CXhIeb3XMS,EZ-Bar Curl,EIisyIUrL7,2019-07-18,fake_id_653
waED3fQ1lm,49.89522003792038,8.0,0.0,0.0,0.0,1,u9zb4F3ReV,EZ-Bar Curl,DXpOkaBHJA,2019-05-23,fake_id_665
KWX4wm5H59,4.535929094356399,15.0,0.0,0.0,0.0,2,aO6GuY85dR,Dumbbell Kickbacks,yuWdXzt4g1,2019-06-30,fake_id_667
i0vYb9slXv,0.0,15.0,0.0,0.0,0.0,1,CKOSoY7VHP,Crunches,F8XK5F4yoJ,2019-05-21,fake_id_667
6lIzxnNxeN,0.0,8.0,0.0,0.0,0.0,3,11IrHib0Xa,Crunches,0dD8voxOMH,2019-08-23,fake_id_661
M8tGjlE6Sp,0.0,25.0,0.0,0.0,0.0,3,I7eebfOwmc,Crunches,eFeY7DHCar,2019-03-18,fake_id_653
OQP3Dhk2bn,0.0,10.0,0.0,0.0,0.0,3,sSOVxFVeuY,Crunches,FnbYTXDlg0,2018-09-01,fake_id_661
oPtByLKkex,0.0,20.0,0.0,0.0,0.0,3,EIaAJ0a9eA,Crunches,FHJcP59nnC,2019-04-26,fake_id_654
yhUN37dHyJ,245.0,10.0,0.0,0.0,0.0,3,zMP2e6haiU,Back Squat,3yAhaIub15,2017-07-11,fake_id_651
0AA9SeFcbf,45.0,6.0,0.0,0.0,0.0,4,4yuIPd2sVt,Back Squat,72IGcfiShB,2019-07-09,fake_id_653
NVcz5Z3NxN,29.483539113316585,10.0,0.0,0.0,0.0,1,p4ET36KiBF,Back Squat,gHXoaS6N8n,2019-07-05,fake_id_664
nChEYAz7hy,74.84283005688056,3.0,0.0,0.0,0.0,2,V3JZvybzEg,Back Squat,lj01RNaSHq,2018-07-11,fake_id_664
M43eFjcpk2,34.01946820767298,15.0,0.0,0.0,0.0,1,n0h9wTfw82,Back Squat,0bgAMEkCID,2019-01-02,fake_id_661
Fs8ZNWjqKq,38.55539730202938,8.0,0.0,0.0,0.0,1,xxM3jPtf6a,Back Squat,IK9M1XTddU,2019-03-05,fake_id_657
omYL8rAz3S,0.0,7.0,0.0,0.0,0.0,1,cK9zGVy2Gu,Leg Raise,c8OrHKHPAc,2018-11-16,fake_id_661
RCYIx0lkiC,250.0,5.0,0.0,0.0,0.0,3,BDQhAufRqA,Leg Press,aWV1VDJchT,2017-05-17,fake_id_652
hk0X066R1u,90.71858188712795,12.0,0.0,0.0,0.0,3,iY0SLh6DFH,Leg Press,XtwhGUISVv,2018-08-01,fake_id_661
ElEDvzA6l1,43.091326396385774,6.0,0.0,0.0,0.0,1,KX0BRDDAOh,Leg Press,nUsZ2mKomE,2019-01-29,fake_id_657
AIJV4XvKsf,50.0,6.0,0.0,0.0,0.0,3,TAbAo4rQd0,Leg Press,2oVkYS1g5I,2019-07-29,fake_id_663
DUQH8VH9AO,81.64672369841516,6.0,0.0,0.0,0.0,5,rkWBHEAES8,Leg Press,LnYLgZgeOy,2018-07-05,fake_id_664
wMvrqXLrdw,145.14973101940473,5.0,0.0,0.0,0.0,4,EHwJvpSZnQ,Leg Press,zdFEQqeFX0,2018-09-20,fake_id_661
96oRry1og2,40.0,10.0,0.0,0.0,0.0,4,MgQcAsRve7,Cable Row,KF2hgpyF0K,2018-08-10,fake_id_653
1w78H5m0BH,55.0,10.0,0.0,0.0,0.0,5,8wBWnzHrDo,Cable Row,Oxi9R5FkUr,2018-01-13,fake_id_669
2jc7cQfyp9,9.071858188712797,10.0,0.0,0.0,0.0,1,TGpP3GBjnL,Dumbbell Tricep Extension,BKXrX6omdN,2018-12-03,fake_id_656
T7K7wj002S,40.0,12.0,0.0,0.0,0.0,3,3Vv4Cz1L1D,Machine Fly,weTJKXoQtE,2019-08-21,fake_id_653
79TDDFaDbk,49.89522003792038,10.0,0.0,0.0,0.0,2,6XDRfEiMEo,Machine Fly,RwZZI6oye6,2018-08-09,fake_id_658
GCoKXKEKsJ,6.8038936415345965,15.0,0.0,0.0,0.0,1,McTsd7ffzd,Seated Dumbbell Curl,EkPMLFAM6F,2019-09-05,fake_id_655
aSu4CkANOe,11.339822735890994,10.0,0.0,0.0,0.0,3,Q1iHBWpv6M,Seated Dumbbell Curl,O6TdD7FMJd,2019-07-20,fake_id_664
kypkYWsBav,9.071858188712797,10.0,0.0,0.0,0.0,4,JP6wd4xHA8,Seated Dumbbell Curl,bilX6EmFUv,2019-04-28,fake_id_664
MbXrst1jps,6.123504277381136,8.0,0.0,0.0,0.0,1,cZrkEiuzCs,Seated Dumbbell Curl,o6jNq9qEC7,2019-03-25,fake_id_654
rEonAAPFZK,60.0,10.0,0.0,0.0,0.0,1,wZ1fgZbPII,Dumbbell Incline Bench Press,re98Wm2nSa,2017-07-15,fake_id_651
YWwh0nI0F0,11.339822735890994,15.0,0.0,0.0,0.0,2,wGU35raXUt,Dumbbell Incline Bench Press,AcoUlph3cs,2018-09-03,fake_id_661
3XsXBVhUUO,6.123504277381136,6.0,0.0,0.0,0.0,2,8fzC62BhqL,Dumbbell Lunge,CViWDvThWY,2019-05-31,fake_id_654
0jTVO7ZKs4,5.0,8.0,0.0,0.0,0.0,2,U0y61ySxgn,Dumbbell Lunge,Z8Uynn6tA5,2019-07-23,fake_id_659
eEFllPaAX0,18.14371637742559,6.0,0.0,0.0,0.0,1,szPDqHVWlJ,Dumbbell Lunge,7wsXChyvz9,2019-02-26,fake_id_660
RsOPpypOYu,11.339822735890994,2.0,0.0,0.0,0.0,1,XewolgyCUd,Dumbbell Lunge,6ocRMRJZSU,2019-06-26,fake_id_665
GzIDtERKwn,6.8038936415345965,8.0,0.0,0.0,0.0,1,LXlnAvle9i,Dumbbell Shoulder Raise,8Y8H0V2i1N,2019-08-07,fake_id_655
jvthmYxcCC,9.071858188712797,7.0,0.0,0.0,0.0,3,1oSIsV3Epu,Dumbbell Shoulder Raise,4zowz1YumR,2019-05-07,fake_id_660
2RrgFk6MkG,30.0,12.0,0.0,0.0,0.0,1,AyL5PGNTVn,Deadlift,yLHCIN6hcy,2019-07-20,fake_id_653
nKO7B0ihli,47.627255490742165,10.0,0.0,0.0,0.0,3,Ayzb7eC1LI,Deadlift,hCGlC7gpJc,2019-06-28,fake_id_654
kLDmk8zCQY,142.88176647222653,5.0,0.0,0.0,0.0,3,lmr0YHCLl2,Deadlift,qu9kOGQmb6,2018-11-25,fake_id_651
THIPzhh1TQ,61.23504277381137,8.0,0.0,0.0,0.0,1,EHZZ3L3j4b,Deadlift,is7OxAMXOr,2018-03-30,fake_id_674
n5LOlhBaAC,35.0,8.0,0.0,0.0,0.0,3,AqdRKTGdNs,Deadlift,2cHUQtz7iV,2019-05-30,fake_id_653
jPiNhuSZ0N,20.0,8.0,0.0,0.0,0.0,1,SUlY1iNyc2,Deadlift,6BnpH8kExK,2019-06-27,fake_id_663
xdxfef59Iq,35.0,6.0,0.0,0.0,0.0,5,rEyHzEQ8hP,Deadlift,zRWwr1Rkk5,2019-06-17,fake_id_653
WqdkhI1wJZ,52.16318458509857,8.0,0.0,0.0,0.0,5,EmOqeKCNX9,Deadlift,1GMqtgtBFh,2019-07-22,fake_id_654
2OBIdldHVD,52.16318458509857,3.0,0.0,0.0,0.0,5,ApAiabVFPe,Deadlift,XYTzN8GiBO,2019-05-08,fake_id_654
ocoiGgDbcR,4.535929094356399,12.0,0.0,0.0,0.0,2,w3MJWcEcvy,Dumbbell Rear Delt Raise,zVtI6VBbvN,2018-11-22,fake_id_661
FLsYmKlqlA,2.2679645471781997,15.0,0.0,0.0,0.0,3,DHwOjBDu7b,Dumbbell Rear Delt Raise,HKP4xLpB2t,2019-04-29,fake_id_670
CrkNdq9ecr,6.0,10.0,0.0,0.0,0.0,1,EWu8ZJxZx8,Dumbbell Rear Delt Raise,CffTNOsQAE,2019-05-31,fake_id_653
3LUbAvHQvn,6.8038936415345965,15.0,0.0,0.0,0.0,1,sq3LU6ezDA,Dumbbell Rear Delt Raise,kR3CrVgCTf,2019-04-16,fake_id_664
p556JGYwaw,4.0,12.0,0.0,0.0,0.0,3,3DiSDT1NvQ,Dumbbell Rear Delt Raise,FobfEXAX1V,2019-04-24,fake_id_663
zwiftSWdwF,30.0,10.0,0.0,0.0,0.0,3,2ARqqbe6e5,Dumbbell Fly,C3yYLICaRN,2017-05-22,fake_id_652
EuJfzNlilw,25.0,10.0,0.0,0.0,0.0,2,iZQv1BzWhf,Dumbbell Fly,F1vTTMLrKJ,2017-07-08,fake_id_651
37kHiJDgBe,6.8038936415345965,12.0,0.0,0.0,0.0,2,IrQWtKQkqp,Dumbbell Fly,GPhlDEsoWR,2019-05-09,fake_id_661
6oYbWfpQtP,7.937875915123695,12.0,0.0,0.0,0.0,2,OmqBDIW8qP,Dumbbell Fly,CLrDMK09PC,2019-04-23,fake_id_664
9qO9tKEjYg,15.87575183024739,10.0,0.0,0.0,0.0,1,L1rJ6oi3el,Dumbbell Fly,BKXrX6omdN,2018-12-03,fake_id_656
84nWCYW10A,6.8038936415345965,10.0,0.0,0.0,0.0,3,lKpPPXFfIB,Dumbbell Fly,pTkt3v2C8A,2019-09-11,fake_id_657
0WvEEgTZOK,18.14371637742559,12.0,0.0,0.0,0.0,3,OtKHqaX5Ua,Dumbbell Fly,5mgAGk19a6,2019-08-07,fake_id_656
lX3kreWF1w,13.607787283069193,15.0,0.0,0.0,0.0,1,uY2nLMDLUM,Dumbbell Fly,pxJboIOg3V,2019-04-29,fake_id_656
AEmOpqwcJS,18.14371637742559,10.0,0.0,0.0,0.0,1,Hsu0XIzmxF,Dumbbell Fly,6I9A0UkD7B,2019-04-01,fake_id_656
AVLgM4EEhV,6.0,6.0,0.0,0.0,0.0,4,4sGtnx5ltK,Dumbbell Fly,GjZ4STdyAW,2019-06-24,fake_id_663
IWaghDZYe4,11.339822735890994,8.0,0.0,0.0,0.0,2,fuZ93mABWV,Dumbbell Fly,tiH9n7mobj,2018-06-23,fake_id_668
FT5zC5Wi7E,10.0,12.0,0.0,0.0,0.0,2,8TaIs3Ki5r,Cable Crossover Fly,ttJtdDZ8tB,2019-04-06,fake_id_653
R24nBE879L,45.0,5.0,0.0,0.0,0.0,3,jOrhTmXjVz,Dumbbell Bench Press,N2DYFiJ8qS,2017-05-28,fake_id_652
3sQG7fZn0M,11.339822735890994,15.0,0.0,0.0,0.0,2,UaZfCRIDGL,Dumbbell Bench Press,y7fM1NzN4w,2018-08-30,fake_id_661
gyBR16ANVV,22.67964547178199,15.0,0.0,0.0,0.0,1,Kj4UHGtDqO,Dumbbell Bench Press,nDomPXVkBQ,2019-08-09,fake_id_655
2WS491T66Z,15.87575183024739,12.0,0.0,0.0,0.0,3,O4wc1fS2a5,Dumbbell Bench Press,ziJoqyf4nM,2018-05-31,fake_id_668
BrJGF2vPIb,10.0,10.0,0.0,0.0,0.0,1,ESGYkugfpL,Dumbbell Bench Press,vO2UkCvsl2,2019-08-01,fake_id_663
DqJFAvovOr,29.483539113316585,8.0,0.0,0.0,0.0,2,FTPq1nXw5F,Leg Extension,DdGAaa8445,2019-05-14,fake_id_658
Jpz6yz0Gex,31.75150366049478,15.0,0.0,0.0,0.0,2,DZ56RDkBsr,Leg Extension,n9ZWlAMUQD,2019-07-09,fake_id_655
mTDh4YHlp0,54.43114913227677,10.0,0.0,0.0,0.0,1,0IP41DSoYJ,Leg Extension,AyTwAlqUnS,2018-12-19,fake_id_661
nYWTeRre5s,31.75150366049478,5.0,0.0,0.0,0.0,7,ttlFIGu69d,Front Squat,NlG77RCEmO,2019-04-27,fake_id_654
WBNhDGlnkj,24.94761001896019,6.0,0.0,0.0,0.0,2,eIg0JOItXH,Front Squat,YJjGE4DH6k,2019-03-23,fake_id_654
HV20AEnMXM,31.75150366049478,5.0,0.0,0.0,0.0,3,0d6ZTfF6UI,Front Squat,dAqnJCErm5,2018-08-06,fake_id_661
euxsrbGhMu,0.0,20.0,0.0,0.0,0.0,1,62t3RN4nei,Push Up,Shkq6rZxs8,2019-01-09,fake_id_656
ZH4FvkKF4D,0.0,5.0,0.0,0.0,0.0,2,jIIALKDSwv,Push Up,NuO4DoDzwF,2019-02-14,fake_id_660
LhdEij5Nhw,0.0,12.0,0.0,0.0,0.0,1,7UTKVaZOAM,Push Up,IYRE1qPovO,2019-03-19,fake_id_661
X4JDGTerml,0.0,20.0,0.0,0.0,0.0,3,CyNNBAxlR7,Push Up,lglwD9fI4Z,2019-03-05,fake_id_665
oen14ODjul,0.0,6.0,0.0,0.0,0.0,4,9GfnrlMLDk,Push Up,jH7KXWelv4,2018-10-24,fake_id_661
N3sNrwfwzs,0.0,5.0,0.0,0.0,0.0,3,cB1BVLv5bf,Push Up,WSp3GDFt6h,2019-02-06,fake_id_660
3fVshDUxnH,61.23504277381137,10.0,0.0,0.0,0.0,1,UMeXKrzQIZ,Barbell Bench Press,mSNET0F7BE,2019-07-09,fake_id_651
10eqpW2AYf,35.0,7.0,0.0,0.0,0.0,7,5QFAtgwnQK,Barbell Bench Press,3j5QDLPg2a,2018-01-14,fake_id_666
GBHtFYhcF1,30.0,6.0,0.0,0.0,0.0,4,LA6rPBIblP,Barbell Bench Press,lVCCBY8tCv,2019-07-20,fake_id_663
9SykECuzIz,61.23504277381137,10.0,0.0,0.0,0.0,1,TUhQDLkaDx,Barbell Bench Press,u9E9X0VOKq,2018-11-06,fake_id_651
IwbFerdkjO,47.5,6.0,0.0,0.0,0.0,4,7t7umCnfmK,Barbell Bench Press,fq3NfB2SGT,2019-03-12,fake_id_653
9CYgxR8giK,83.91468824559335,8.0,0.0,0.0,0.0,2,JwaNPpH8wi,Barbell Bench Press,6fTJXmD9R1,2019-05-03,fake_id_651
brEVO3QOps,27.215574566138386,12.0,0.0,0.0,0.0,3,1VNnpzRUt6,Barbell Bench Press,CFUBxkk3FF,2018-09-14,fake_id_661
GyquIAHWfj,20.41168092460379,10.0,0.0,0.0,0.0,1,W502gvuCec,Barbell Bench Press,2ZiHIh5zPN,2019-08-25,fake_id_664
AfWwo6RKnI,61.23504277381137,11.0,0.0,0.0,0.0,4,EvTFYV9UGy,Barbell Bench Press,7QveEpVpT4,2018-10-16,fake_id_651
s2FivzMAVq,102.05840462301892,4.0,0.0,0.0,0.0,5,cE1KNekS9q,Barbell Bench Press,DznGHKbYPm,2018-10-13,fake_id_651
Au3KQfFOQE,20.41168092460379,6.0,0.0,0.0,0.0,1,TTeyRmjeAN,Barbell Bench Press,JYXqGcw6lZ,2019-06-07,fake_id_654
1zwxaLtUPA,50.0,3.0,0.0,0.0,0.0,6,pQVsiRVMHD,Barbell Bench Press,D6zvckMxiO,2019-04-25,fake_id_653
yMyRqnsJ8A,30.0,4.0,0.0,0.0,0.0,4,iJlmhsRbYT,Barbell Bench Press,gTH43AXjqf,2019-07-04,fake_id_663
RELHuQ45Ky,31.75150366049478,5.0,0.0,0.0,0.0,4,vAAtRjp3Mo,Dumbbell Shoulder Press,Vz8dHHO4sw,2018-07-21,fake_id_651
mHiQpvw1qa,15.87575183024739,9.0,0.0,0.0,0.0,3,orsxxUVCbl,Dumbbell Shoulder Press,LGYW77uXXB,2018-09-11,fake_id_661
6lO7QTssch,36.28743275485118,8.0,0.0,0.0,0.0,4,ZcP4t0mmFM,Dumbbell Shoulder Press,XITqG2gj8B,2019-02-16,fake_id_665
tfHj1yJII7,10.205840462301897,15.0,0.0,0.0,0.0,2,aMejk6TNUc,Dumbbell Shoulder Press,uo7ZmgWfBA,2019-03-11,fake_id_656
VWxbvcLW76,13.607787283069193,10.0,0.0,0.0,0.0,3,nHJ0xVVOkR,Dumbbell Shoulder Press,igwJJIqCkp,2019-05-14,fake_id_660
CiS1LsjEVa,9.071858188712797,12.0,0.0,0.0,0.0,2,hVqu3oK7kY,Dumbbell Shoulder Press,zCm5J68rPX,2019-06-02,fake_id_667
5zA5UeAL41,18.14371637742559,10.0,0.0,0.0,0.0,1,5H5s4XRtrt,Dumbbell Shoulder Press,ylqnhD2SMm,2019-07-10,fake_id_664
qqj41efBsU,11.339822735890994,12.0,0.0,0.0,0.0,1,fOav9JpBIF,Dumbbell Shoulder Press,LXkGk5o3WJ,2019-07-29,fake_id_656
